jahr	woche	tote100kWeighted	baseline	excess	excessAbs
2020	47	20.80961112258281	19.43785865913395	0.07057117183040473	1.3717524634488605
2020	48	21.912637258582194	19.593236550193915	0.1183776198713491	2.3194007083882795
2020	49	23.275472500663437	20.06745502486988	0.1598617000420739	3.2080174757935573
2020	50	24.635220516778762	20.049322530596093	0.22873082016533974	4.585897986182669
2020	51	25.321033408564105	20.436239853742723	0.23902604342974443	4.884793554821382
2020	52	26.14641584566682	20.074963020916513	0.30243905398103776	6.071452824750306
2021	01	24.95305641730511	21.09973637302704	0.18262408478259395	3.853320044278071
2021	02	24.71899742682183	21.455898043370404	0.1520840272849675	3.2630993834514257
2021	03	24.280043934600926	21.441110470877124	0.13240608351791505	2.8389334637238015
2021	04	22.868636032629897	21.66613635848459	0.05550134339823831	1.202499674145308
2021	05	22.022199795245836	22.422362684807123	-0.01784659784458964	-0.40016288956128676
2021	06	21.21386335671709	22.43749020834257	-0.05453492526407955	-1.223626851625479
2021	07	20.789811881748825	23.02111415269413	-0.09692416518790326	-2.231302270945303
2021	08	19.330617323534472	23.531292439574692	-0.1785144240090938	-4.20067511604022
2021	09	18.814763758285252	24.072959554510753	-0.21842747603670642	-5.2581957962255
2021	10	18.988687409126232	23.490826436835324	-0.19165519952288312	-4.502139027709092
2021	11	18.714969944782855	22.47007205541209	-0.16711571290777372	-3.7551021106292346
2021	12	18.82875661084633	21.557762034791626	-0.12659038630916375	-2.7290054239452957
2021	13	18.93942585034795	20.82827734325774	-0.09068688023405957	-1.8888514929097902
2021	14	19.237409939243605	20.34396682368631	-0.05439238541985569	-1.1065568844427034
2021	15	19.55585941461161	19.713236494415607	-0.007983320235040003	-0.15737707980399662
2021	16	19.758795052382226	19.252284229274295	0.026309128676676785	0.5065108231079307
2021	17	19.985657014404104	19.21709759704982	0.039993522095255196	0.768559417354286
2021	18	19.826951768163443	18.675358036057307	0.0616638101332625	1.1515937321061358
2021	19	19.041295823834346	18.997162418337062	0.002323157770903972	0.04413340549728417
2021	20	18.274846677032343	18.515514784699914	-0.012998186140978585	-0.2406681076675703
2021	21	17.5788568676998	18.157009158711283	-0.03184182405581382	-0.5781522910114845
2021	22	18.505010366186134	18.330262829175332	0.009533280490264806	0.17474753701080203
2021	23	17.80159971611905	18.149343351045786	-0.019160122115751355	-0.34774363492673643
2021	24	19.44032856840152	17.62234863745497	0.10316331655603328	1.8179799309465494
2021	25	17.541935173466165	18.005300023050825	-0.025734914108148654	-0.46336484958466073
2021	26	17.320143167241525	18.111096274606545	-0.0436722932379312	-0.79095310736502
2021	27	17.34613279114445	18.737062665717367	-0.07423414754959756	-1.3909298745729188
2021	28	18.037366179044422	17.945694496930027	0.005108282776689288	0.09167168211439503
2021	29	17.94204461609586	18.37595700948086	-0.023613050093724608	-0.43391239338500043
2021	30	17.595519175868798	18.96714293236346	-0.0723157811055597	-1.3716237564946603
2021	31	17.34802933809765	18.6126917583993	-0.06794623994839166	-1.2646624203016508
2021	32	17.87652407734709	18.2157409520595	-0.018622183725886865	-0.33921687471241313
2021	33	17.799850767731506	18.051363818179162	-0.013933188261064378	-0.25151305044765593
2021	34	17.492656764779433	17.822842813320342	-0.018526003511299405	-0.3301860485409094
2021	35	17.67052516303159	17.996240482169547	-0.018099075718657542	-0.3257153191379558
2021	36	19.17011227211768	17.560114295559455	0.09168493720825932	1.6099979765582262
2021	37	18.333577837711427	17.817570239599114	0.0289606041212902	0.5160075981123136
2021	38	18.471671170805102	17.868223544470602	0.033772110855487814	0.6034476263344999
2021	39	18.42895321057682	18.01535147576648	0.022958293950950726	0.41360173481034224
2021	40	18.44503815267855	18.23882717792189	0.011306153227126137	0.20621097475665806
2021	41	19.22586235560757	18.928124209951182	0.015729934057589157	0.297738145656389
2021	42	20.056873202596538	18.852958566786334	0.06385812770687171	1.2039146358102037
2021	43	20.543114444397165	18.856787084216393	0.08942813813665373	1.6863273601807727
2021	44	20.539865903935336	18.760948727085584	0.09482021419745634	1.7789171768497525
2021	45	21.255192878824072	19.206880522252415	0.10664471798002562	2.048312356571657
2021	46	22.533110270539765	19.277052435424835	0.16890849086094595	3.2560578351149303
2021	47	23.489258928967345	19.43785865913395	0.2084283223208654	4.051400269833394
2021	48	24.420100439692394	19.593236550193915	0.24635357599715735	4.82686388949848
2021	49	24.18245562677341	20.06745502486988	0.20505841905731215	4.115000601903532
2021	50	23.13602958833418	20.049322530596093	0.15395567870324012	3.086707057738085
2021	51	22.650085642760768	20.436239853742723	0.10832940917027845	2.2138457890180447
2021	52	22.311817711605745	20.074963020916513	0.1114250964426986	2.2368546906892313
2022	01	20.895739338409335	21.09973637302704	-0.009668226702513882	-0.20399703461770358
2022	02	20.068520844433547	21.455898043370404	-0.0646618098264845	-1.387377198936857
2022	03	19.95972786558517	21.441110470877124	-0.06909075942237586	-1.4813826052919552
2022	04	20.32450896241086	21.66613635848459	-0.06192278004141427	-1.3416273960737293
2022	05	20.705714758836784	22.422362684807123	-0.07655963602504301	-1.7166479259703387
2022	06	20.515362436229875	22.43749020834257	-0.08566589909409839	-1.9221277721126953
2022	07	21.113615760709635	23.02111415269413	-0.08285864790611197	-1.9074983919844932
